right_ascension,declination,reference_frequency,reference_intensity,spectral_index
3.00149432645176,0.3276381349964094,26666666.666666668,1610.1854248046875,-0.4514583349227905
2.973707565895151,0.29787543069317124,26666666.666666668,1590.488525390625,-0.45205485820770264
2.9528741199236133,0.26346500618706997,26666666.666666668,1547.540283203125,-0.45675909519195557
2.939573478818391,0.22580533760067795,26666666.666666668,1476.9793701171875,-0.46498623490333557
2.93407233491557,0.18636214666185877,26666666.666666668,1401.406005859375,-0.46010762453079224
2.9363705663830477,0.14661770816876887,26666666.666666668,1356.2723388671875,-0.4568759500980377
2.9462383644201346,0.10803059161440247,26666666.666666668,1347.9599609375,-0.45212993025779724
2.963238310996862,0.07200108289969381,26666666.666666668,1364.41015625,-0.45401689410209656
2.9867334614394,0.039837334833456,26666666.666666668,1375.522705078125,-0.45340418815612793
3.015887801083219,0.012718707407993666,26666666.666666668,1384.666748046875,-0.4519301950931549
3.2742154328685382,0.018254326018760536,26666666.666666668,1523.468505859375,-0.4392143487930298
3.3021946096163353,0.04658800288147637,26666666.666666668,1496.1217041015625,-0.43839210271835327
3.3243116103891635,0.0797178723206193,26666666.666666668,1389.3359375,-0.44071662425994873
3.339774687414266,0.11643257888531204,26666666.666666668,1379.0794677734375,-0.4463752806186676
3.3479910612659545,0.1554004628371374,26666666.666666668,1488.6611328125,-0.4545755088329315
3.3485683276779072,0.19520540489328286,26666666.666666668,1579.211181640625,-0.455506831407547
3.341325253209587,0.23438046157385764,26666666.666666668,1669.7681884765625,-0.44801124930381775
3.3263173344708195,0.2714432558399523,26666666.666666668,1812.47802734375,-0.44354957342147827
3.3038767137077665,0.30493818856969046,26666666.666666668,2033.3458251953125,-0.4625122547149658
3.274658460687299,0.33348990904907894,26666666.666666668,2162.38232421875,-0.46590209007263184
3.23967715970993,0.35586965939952486,26666666.666666668,2190.955810546875,-0.46549737453460693
3.2003122951804848,0.37107108491823065,26666666.666666668,2100.3876953125,-0.4692659378051758
3.1632147985889265,0.40375037163193206,26666666.666666668,2179.689208984375,-0.47040441632270813
3.1199705085906593,0.40375037163193206,26666666.666666668,1958.1544189453125,-0.4533478617668152
3.0775445552856007,0.39636731539725895,26666666.666666668,1777.6937255859375,-0.4457303285598755
3.0375125264021112,0.38189147583158395,26666666.666666668,1678.73779296875,-0.44762182235717773
3.001279557663069,0.36087858036606724,26666666.666666668,1642.079833984375,-0.44971993565559387
2.970004371402201,0.33410607112946394,26666666.666666668,1627.1690673828125,-0.4513751268386841
2.94456518358825,0.3025197887998073,26666666.666666668,1598.44775390625,-0.4515075087547302
2.9255630756379003,0.2671804378311383,26666666.666666668,1542.1226806640625,-0.4573269486427307
2.9133501852717507,0.22921653155036917,26666666.666666668,1458.0311279296875,-0.45899075269699097
2.9080680535445556,0.18978683055269058,26666666.666666668,1385.8248291015625,-0.45551884174346924
2.9096840757305724,0.15005202170395682,26666666.666666668,1350.208984375,-0.4503811001777649
2.918018613365517,0.11115325303879635,26666666.666666668,1355.32177734375,-0.4479529857635498
2.9327599465081278,0.0741942108780138,26666666.666666668,1368.6046142578125,-0.4470488429069519
2.95346799210435,0.04022346065174757,26666666.666666668,1383.5311279296875,-0.45152726769447327
2.9795704512023544,0.010214501853473088,26666666.666666668,1380.8671875,-0.45070499181747437
3.303614855977232,0.0102145018534732,26666666.666666668,1521.4241943359375,-0.4371775984764099
3.3297173150752353,0.040223460651747464,26666666.666666668,1466.6759033203125,-0.4380779564380646
3.350425360671458,0.07419421087801385,26666666.666666668,1351.437255859375,-0.43901327252388
3.3651666938140687,0.11115325303879628,26666666.666666668,1385.771240234375,-0.447407603263855
3.3735012314490134,0.1500520217039568,26666666.666666668,1519.8251953125,-0.46465733647346497
3.3751172536350302,0.18978683055269047,26666666.666666668,1640.9617919921875,-0.4684666097164154
3.369835121907835,0.229216531550369,26666666.666666668,1712.31689453125,-0.45492830872535706
3.3576222315416855,0.26718043783113826,26666666.666666668,1833.199462890625,-0.4451867640018463
3.338620123591336,0.3025197887998072,26666666.666666668,2016.716552734375,-0.44839781522750854
3.313180935777385,0.33410607112946394,26666666.666666668,2232.250732421875,-0.4722522795200348
3.2819057495165174,0.3608785803660672,26666666.666666668,2339.71240234375,-0.4721508324146271
3.2456727807774746,0.3818914758315839,26666666.666666668,2384.836669921875,-0.47004541754722595
3.205640751893985,0.396367315397259,26666666.666666668,2326.980224609375,-0.4704342484474182
3.1682700506151984,0.429123223684538,26666666.666666668,2377.452392578125,-0.4742843508720398
3.124595954644403,0.42987393640357785,26666666.666666668,2166.425048828125,-0.4590577781200409
3.0814634159740315,0.4238945562548965,26666666.666666668,1924.6011962890625,-0.4484013020992279
3.0402258244873823,0.41138521103061193,26666666.666666668,1764.6143798828125,-0.44693395495414734
3.0021120585017567,0.392755467871376,26666666.666666668,1681.0975341796875,-0.4479931890964508
2.9681619148048695,0.3685938578246325,26666666.666666668,1651.7362060546875,-0.4503210783004761
2.9391925255902875,0.3396290775606027,26666666.666666668,1636.47705078125,-0.45171844959259033
2.9157947592462845,0.3066895637851327,26666666.666666668,1592.9810791015625,-0.45208728313446045
2.8983519210781195,0.27066678329040056,26666666.666666668,1525.491455078125,-0.4588959515094757
2.887070389622677,0.232485278710766,26666666.666666668,1438.090087890625,-0.4612197279930115
2.882012610991684,0.19308020973675313,26666666.666666668,1370.870361328125,-0.4531431496143341
2.8831255450455195,0.15338141279711617,26666666.666666668,1351.8487548828125,-0.4485662281513214
2.890260735086534,0.11430202600906259,26666666.666666668,1367.9266357421875,-0.4481273293495178
2.903184819008907,0.07672938359162626,26666666.666666668,1376.5462646484375,-0.445534348487854
2.9215812841839743,0.04151599056554967,26666666.666666668,1371.6741943359375,-0.44116732478141785
2.945045691922136,0.009468796908963358,26666666.666666668,1373.974609375,-0.44883444905281067
3.3322854202666137,0.002853758959753329,26666666.666666668,1517.1925048828125,-0.44073522090911865
3.356811623384394,0.03409340875729978,26666666.666666668,1399.1033935546875,-0.4371669292449951
3.3763724939402837,0.06867109129203837,26666666.666666668,1352.95068359375,-0.4370940625667572
3.3905430019687444,0.10579171048648878,26666666.666666668,1395.8486328125,-0.4437227249145508
3.3989876806575117,0.14461187024360553,26666666.666666668,1546.9456787109375,-0.46551093459129333
3.4014548113208134,0.1842511604564835,26666666.666666668,1689.8929443359375,-0.47878193855285645
3.3977764933023673,0.22380142535587588,26666666.666666668,1760.550537109375,-0.4647967219352722
3.3878770823172206,0.26233567248678674,26666666.666666668,1847.6981201171875,-0.4482032358646393
3.3717911580518973,0.29891874299700366,26666666.666666668,1991.9456787109375,-0.4418409764766693
3.349690336603404,0.33262204794550027,26666666.666666668,2208.2392578125,-0.469481498003006
3.3219157408057463,0.36254444835193644,26666666.666666668,2325.178955078125,-0.473756343126297
3.289009911767987,0.38784053583944755,26666666.666666668,2419.762939453125,-0.475925087928772
3.251739074524851,0.4077560174663687,26666666.666666668,2477.83544921875,-0.47442004084587097
3.2110953174438177,0.42166770376398627,26666666.666666668,2475.610595703125,-0.47204598784446716
3.1734400143475514,0.4545140302007058,26666666.666666668,2539.06494140625,-0.4729732275009155
3.129318626458169,0.45589336612445175,26666666.666666668,2380.9228515625,-0.47267067432403564
3.085533855861847,0.4510788375087287,26666666.666666668,2109.6884765625,-0.45073196291923523
3.0432719428449144,0.4402107649147663,26666666.666666668,1892.323486328125,-0.44884011149406433
3.0036253062779292,0.42359957194256403,26666666.666666668,1751.02490234375,-0.4474070370197296
2.967536464716136,0.40170369221037816,26666666.666666668,1676.4022216796875,-0.44876763224601746
2.9357656039698816,0.3751002396876616,26666666.666666668,1656.3887939453125,-0.4511027932167053
2.908882517813434,0.3444533740360407,26666666.666666668,1633.2010498046875,-0.4524080455303192
2.8872782447454983,0.3104846240093309,26666666.666666668,1574.922607421875,-0.45311853289604187
2.871188968151126,0.27394795255658533,26666666.666666668,1497.8167724609375,-0.45710477232933044
2.860724615874955,0.2356107018153349,26666666.666666668,1411.9305419921875,-0.4620738923549652
2.8558961427601783,0.19624020506533313,26666666.666666668,1360.673583984375,-0.4561537802219391
2.856637619715041,0.15659497970577624,26666666.666666668,1359.546875,-0.4486529231071472
2.862821238430512,0.11741899379236825,26666666.666666668,1383.5115966796875,-0.44963061809539795
2.8742648617763664,0.07943740816867771,26666666.666666668,1392.0174560546875,-0.4500191807746887
2.8907328079294836,0.043352313928965644,26666666.666666668,1376.23388671875,-0.4454880952835083
